0.07337661,1.0183625,0.13813417
0.073402524,1.0183401,0.13813105
0.07345828,1.0183048,0.13811915
0.073483355,1.0182911,0.13811316
0.07350771,1.018281,0.13810752
0.07353014,1.0182732,0.13810359
0.073550485,1.0182661,0.13810147
0.07356772,1.0182647,0.13810183
0.07357861,1.0182568,0.13810098
0.07358627,1.0182444,0.1381019
0.07359126,1.0182291,0.13810469
0.073596984,1.0182159,0.13811278
0.073606245,1.0182,0.13812035
0.07362139,1.018184,0.13812849
0.07364492,1.0181679,0.13813415
0.07368252,1.0181576,0.13813753
0.07372097,1.0181493,0.13814016
0.07376103,1.0181451,0.13814807
0.073800735,1.0181445,0.1381568
0.0738389,1.0181453,0.13816418
0.073910765,1.0181465,0.13818826
0.07394172,1.0181371,0.13820091
0.07396776,1.018124,0.13821028
0.0739884,1.0181062,0.13822186
0.07399963,1.0180846,0.13823532
0.074009165,1.0180627,0.13825062
0.07401855,1.0180439,0.13826449
0.07402924,1.0180297,0.13827682
0.07404286,1.0180254,0.13829581
0.07406038,1.0180264,0.13831364
0.07408365,1.0180327,0.13833235
0.074113004,1.0180427,0.13835035
0.07415195,1.0180597,0.13837336
0.07419001,1.0180678,0.1383927
0.07423007,1.018069,0.13840987
0.07426918,1.018064,0.13842675
0.07430636,1.0180523,0.13844952
0.074343435,1.0180081,0.13849232
0.07435188,1.0179785,0.13851061
0.07435574,1.017947,0.13852544
0.07435631,1.0179143,0.1385423
0.07435869,1.0178857,0.13855898
0.07436538,1.0178593,0.13857669
0.07437896,1.0178397,0.13859417
0.07439695,1.0178263,0.13860917
0.07442327,1.0178268,0.13862726
0.07444803,1.0178283,0.13864209
0.07447286,1.0178313,0.13865706
0.07449857,1.0178335,0.13867316
0.07453194,1.0178344,0.13869184
0.0745627,1.0178226,0.13870601
0.07459601,1.0178049,0.13871802
0.07463115,1.0177824,0.13872848
0.07466397,1.0177553,0.13873646
0.07469815,1.0177275,0.1387519
0.074717864,1.0176983,0.13876644
0.074728765,1.0176708,0.13878144
0.074725434,1.0176231,0.13880466
0.074716374,1.0176057,0.13881409
0.0747039,1.0175967,0.13882634
0.07469119,1.0175906,0.1388373
0.07468381,1.0175862,0.13884822
0.07468659,1.0175831,0.13885555
0.074704945,1.0175809,0.13885997
0.074730165,1.0175709,0.1388611
0.07476403,1.0175558,0.13886468
0.07480425,1.0175358,0.13886906
0.07485753,1.0175152,0.13887691
0.07489932,1.01749,0.13888162
0.07493434,1.0174657,0.13888715
0.07496188,1.0174422,0.13889197
0.07498019,1.0174222,0.1388943
0.07499028,1.0174091,0.13889942
0.07497662,1.0173876,0.1389093
0.074961245,1.0173807,0.13891187
0.074945115,1.0173811,0.13891838
0.07493061,1.0173775,0.13892224
0.07492296,1.0173723,0.13892792
0.074920595,1.0173647,0.13893108
0.07492604,1.0173539,0.13893494
0.07494293,1.0173424,0.13893996
0.07496345,1.0173279,0.13893965
0.074989386,1.0173137,0.13893552
0.07501934,1.017299,0.13893199
0.075059794,1.0172869,0.13893412
0.07508956,1.0172745,0.13893159
0.075116426,1.017264,0.13892764
0.07513599,1.0172557,0.13892134
0.0751473,1.0172495,0.1389165
0.075151876,1.0172468,0.13891098
0.07514469,1.0172415,0.1389026
0.07513232,1.0172343,0.13889588
0.07512027,1.0172237,0.13889216
0.07511268,1.0172126,0.1388862
0.07510546,1.0172005,0.13887483
0.07510064,1.0171888,0.13886426
0.07509748,1.0171787,0.13885383
0.075110756,1.0171672,0.13883358
0.07512239,1.0171664,0.13882439
0.07513774,1.017168,0.13881306
0.07515846,1.0171725,0.13879845
0.07518822,1.0171803,0.1387832
0.07521032,1.0171845,0.13876921
0.075229846,1.0171874,0.13875851
0.07524393,1.0171877,0.13874555
0.07525218,1.0171849,0.1387306
0.075255334,1.017181,0.13871494
0.07524736,1.0171748,0.13869669
0.07523458,1.0171695,0.13867782
0.07521843,1.0171652,0.13866048
0.07520311,1.0171641,0.1386467
0.07519218,1.0171667,0.13863115
0.075188875,1.0171732,0.13861167
0.07519455,1.0171832,0.13859205
0.07522215,1.0171963,0.13857469
0.07525414,1.017203,0.13855617
0.07529091,1.0172108,0.13853967
0.07532807,1.0172154,0.13852473
0.075361185,1.0172158,0.13850974
0.07539709,1.0172119,0.13849361
0.07541615,1.017206,0.13847396
0.07542288,1.0172008,0.13845769
0.0754177,1.0171978,0.13844794
0.075402476,1.0171968,0.13843815
0.07537237,1.017194,0.13842471
0.07533625,1.0171944,0.13841432
0.0752972,1.0171958,0.13840489
0.07526189,1.017201,0.138394
0.07523274,1.0172092,0.13838424
0.075214684,1.0172136,0.1383748
0.07520511,1.0172164,0.13836455
0.075204246,1.0172173,0.13835391
0.07521893,1.017217,0.13834123
0.07523479,1.0172117,0.1383265
0.07525448,1.0172036,0.13831556
0.07527596,1.017193,0.13830978
0.07529929,1.0171809,0.13830617
0.07532671,1.0171674,0.13829938
0.075339235,1.0171535,0.13828945
0.075341776,1.0171425,0.13828087
0.07533478,1.0171373,0.138276
0.07531897,1.0171442,0.13827157
0.07529391,1.0171561,0.13826565
0.0752648,1.0171756,0.13826096
0.07523471,1.0172019,0.13825436
0.07520822,1.0172318,0.13824497
0.07518681,1.0172688,0.13823324
0.0751719,1.0172969,0.13822263
0.07516377,1.0173203,0.13821396
0.07516349,1.0173362,0.13820529
0.07518237,1.017349,0.13818416
0.07519109,1.017347,0.1381729
0.07520016,1.0173429,0.13816257
0.075207494,1.0173382,0.13815275
0.07521333,1.0173367,0.13814522
0.07520916,1.0173398,0.13813706
0.075199254,1.017349,0.1381257
0.075185075,1.0173651,0.13811307
0.07516555,1.0173917,0.1381011
0.07514147,1.0174177,0.13808978
0.07511555,1.0174456,0.13807794
0.07508896,1.0174723,0.13806625
0.075062506,1.017497,0.13805635
0.07503689,1.0175235,0.13804507
0.07501315,1.0175428,0.13803081
0.074990466,1.0175567,0.13801895
0.07496915,1.0175656,0.13801104
0.07495282,1.0175695,0.13800713
0.074941576,1.0175687,0.13800003
0.07493515,1.0175658,0.13798875
0.07493172,1.0175638,0.13797584
0.074935414,1.0175686,0.13796425
0.07493551,1.0175788,0.13795632
0.07493608,1.0175962,0.13794948
0.07493063,1.0176445,0.13792641
0.07492292,1.0176803,0.13791463
0.07490447,1.0177097,0.13790481
0.074879125,1.0177325,0.13789488
0.07484822,1.0177488,0.13788632
0.07481476,1.0177535,0.13787822
0.074784316,1.0177505,0.13786998
0.07475905,1.0177423,0.13786043
0.074738435,1.0177321,0.13784897
0.07472231,1.0177255,0.13783634
0.07469575,1.0177269,0.1378127
0.0746827,1.0177361,0.13780136
0.07467231,1.0177594,0.13778882
0.07465846,1.0177876,0.13777472
0.074646205,1.017821,0.13776049
0.0746366,1.0178555,0.13774598
0.07463421,1.0178943,0.1377332
0.074631914,1.0179197,0.13772224
0.07462795,1.0179368,0.13770851
0.07460497,1.0179414,0.13767722
0.074587315,1.0179312,0.13766392
0.07456869,1.0179164,0.13765149
0.07455467,1.0179014,0.13763848
0.07454578,1.0178856,0.13762379
0.07454644,1.0178702,0.13760845
0.07454636,1.0178602,0.13759659
0.074549355,1.017856,0.1375867
0.07455591,1.0178587,0.13757858
0.074562006,1.0178666,0.13757075
0.07456833,1.0178852,0.13756186
0.074564666,1.0179062,0.13754918
0.07455664,1.0179329,0.13753654
0.07454368,1.0179622,0.13752382
0.07452608,1.0179981,0.13751055
0.074501164,1.018021,0.13749619
0.07443654,1.0180448,0.13746803
0.074396655,1.0180428,0.13745478
0.07435284,1.0180328,0.13743828
0.0742791,1.0179943,0.13740405
0.07425049,1.0179712,0.13738815
0.074231006,1.0179486,0.13736986
0.07421741,1.0179309,0.13735077
0.074209265,1.0179192,0.13733178
0.0742055,1.0179139,0.13731141
0.07420497,1.0179127,0.13729131
0.07421447,1.0179204,0.13727322
0.07422131,1.0179286,0.13725679
0.074230716,1.0179383,0.13723834
0.07423899,1.0179446,0.13721777
0.07424934,1.017951,0.13719718
0.074250616,1.01795,0.13717984
0.07424639,1.0179437,0.13716221
0.07423584,1.0179305,0.13714314
0.074218504,1.017912,0.13712464
0.07419523,1.01789,0.13710338
0.07416742,1.0178679,0.13708277
0.074106745,1.0178186,0.13704097
0.07408236,1.0177974,0.13701697
0.07406327,1.0177824,0.136993
0.074048005,1.0177721,0.13697107
0.074037686,1.0177664,0.13694881
0.07403687,1.0177658,0.1369184
0.0740405,1.017765,0.13689025
0.07404779,1.0177649,0.13686647
0.074057974,1.017763,0.13684432
0.07406946,1.0177579,0.13682054
0.07408283,1.0177479,0.13679074
0.07408733,1.0177327,0.13676512
0.0740908,1.017711,0.13673986
0.07409502,1.0176834,0.13671398
0.074103564,1.0176462,0.13668562
0.07410602,1.0176089,0.13666177
0.07410519,1.0175731,0.13663496
0.07410194,1.0175407,0.13660638
0.0740972,1.0175146,0.13657989
0.074094,1.0174987,0.1365552
0.074089564,1.017493,0.1365343
0.07408309,1.0174946,0.1365106
0.07407421,1.017499,0.1364881
0.07406166,1.017504,0.13646491
0.07404333,1.0175035,0.1364413
0.0740226,1.0174953,0.13641413
0.07400194,1.0174774,0.13639015
0.0739852,1.0174522,0.13636957
0.07397304,1.0174172,0.13634308
0.073968105,1.0173792,0.13631462
0.07396955,1.0173372,0.13628224
0.07397666,1.0172967,0.13624902
0.07398777,1.017261,0.1362183
0.07400715,1.0172309,0.13618408
0.074021675,1.01721,0.13615322
0.07403414,1.0171952,0.1361219
0.07404049,1.0171868,0.13609067
0.07404105,1.0171863,0.13605641
0.074022844,1.0171775,0.13599327
0.074009806,1.0171698,0.13596049
0.07399582,1.0171582,0.13592522
0.07398206,1.0171392,0.13589506
0.07396925,1.0171107,0.13586508
0.07395835,1.0170743,0.13583429
0.07395108,1.0170361,0.13580176
0.0739489,1.0169932,0.13576439
0.07394984,1.0169556,0.13573381
0.07395697,1.0169201,0.13570407
0.07397073,1.0168921,0.13567238
0.0739943,1.0168726,0.13563623
0.07401426,1.0168637,0.13560861
0.07403595,1.0168597,0.13558361
0.074058264,1.0168586,0.13555901
0.074079104,1.01686,0.13553602
0.07411186,1.0168599,0.1354847
0.07411868,1.016852,0.1354621
0.07411778,1.0168406,0.13543878
0.0741102,1.0168227,0.13541403
0.07409954,1.0167996,0.13539606
0.074090816,1.0167692,0.13537659
0.074083604,1.0167328,0.1353539
0.07407907,1.0166949,0.13533264
0.07407724,1.0166547,0.13530897
0.07407747,1.0166215,0.13529564
0.07407961,1.0165925,0.1352828
0.07408504,1.0165712,0.13526922
0.07409962,1.0165607,0.135251
0.0741442,1.0165732,0.13522264
0.07428185,1.0166208,0.13518342
0.07431253,1.0166196,0.13517404
